"course_id","course_item_id","jhu_user_id","course_item_grade_ts","course_item_passing_state_id","course_item_grade_overall","course_item_grade_verified","course_item_grade_pending"
"LEemVewWMPAqsm3Vo3Am1z","a0uT1","863ad48a","2017-05-18 18:04:16","2","1.00000000","0.80000001","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","cFNt2","678f2da7","2016-01-16 06:17:51","2","1.00000000","0.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a0uT1","10ed077e","2016-07-27 19:28:34","2","1.00000000","0.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","NLn0H","9966f5c8","2016-12-03 17:14:52","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","cb76f3e5","2017-02-24 23:39:26","2","0.00000000","0.92857099","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a0uT1","f5597644","2016-03-12 20:45:49","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JXhHH","52f2f878","2017-04-02 19:27:13","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","899abdcf","2016-02-12 13:46:19","2","0.00000000","0.85000002","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JXhHH","4fd836e","2016-05-27 16:24:23","2","0.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","p3P6e","daa3cdd1","2017-02-24 22:49:42","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JXhHH","4d40d953","2017-03-12 08:10:25","2","0.92857099","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","cFNt2","31222e2","2016-03-21 00:11:24","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JXhHH","751b1595","2017-06-24 16:12:00","2","0.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JXhHH","c529605e","2017-07-08 23:34:23","0","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","186412f8","2017-06-18 20:06:10","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","cFNt2","2dbff60b","2017-08-17 15:59:59","2","0.87500000","0.80000001","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","3839cd8e","2017-01-13 21:34:42","2","0.94999999","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","9ceded28","2017-04-06 22:24:36","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JXhHH","fbefb4a1","2016-02-04 08:47:55","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a0uT1","a2428155","2016-12-18 15:09:15","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","63c9fae9","2016-09-26 08:34:59","2","0.00000000","0.92000002","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","tMYrn","c89bc428","2017-09-04 08:13:03","2","1.00000000","0.80000001","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","p3P6e","1485f01","2017-06-18 20:23:33","2","1.00000000","0.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a0uT1","7ce69964","2017-02-10 21:28:54","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","cFNt2","714bb99a","2016-03-27 20:55:41","2","1.00000000","0.96666700","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","tMYrn","f9f9df75","2016-02-10 13:10:50","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a0uT1","f17c22b5","2016-01-26 01:02:08","0","0.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","p3P6e","108d22b8","2017-01-18 21:04:29","2","1.00000000","0.95833331","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","1806c6e4","2016-01-05 10:26:52","0","0.83333302","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","b29b78be","2016-04-26 03:19:43","0","1.00000000","0.91666698","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a1Uy9","2085e897","2016-06-23 20:34:02","2","1.00000000","0.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","p3P6e","194c39bb","2016-05-20 04:21:18","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","NLn0H","14abb2a5","2017-05-01 19:08:22","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","tMYrn","7019c4bd","2017-01-09 05:08:41","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","cFNt2","b39e5473","2016-08-16 04:08:08","2","0.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","7c16bdfe","2017-06-14 15:25:17","2","0.00000000","0.95833331","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","ad9981b5","2017-04-17 22:13:03","2","1.00000000","0.80000001","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","23ab9851","2016-04-19 10:19:30","2","1.00000000","1.00000000","0.750000"
"LEemVewWMPAqsm3Vo3Am1z","a0uT1","9ecc9fa7","2017-08-16 18:13:23","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JXhHH","18fbdb62","2016-06-10 17:39:01","2","1.00000000","0.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a1Uy9","c156e870","2017-04-01 16:27:55","0","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a1Uy9","e60ec748","2017-05-31 10:16:39","1","0.00000000","0.92857099","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a1Uy9","95ceb89b","2017-08-07 11:24:30","2","1.00000000","0.92500001","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","p3P6e","b6280c78","2016-05-30 16:46:57","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","NLn0H","6736dae8","2016-09-21 11:31:28","2","0.00000000","0.83333302","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a1Uy9","7d63ea95","2017-01-06 12:55:18","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a1Uy9","54f13c00","2016-06-07 07:32:08","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","NLn0H","748cb5e3","2016-08-08 05:00:45","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","tMYrn","da499dbc","2017-03-08 10:32:21","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","cFNt2","6235484f","2016-12-31 01:19:28","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a1Uy9","f37eff0e","2016-03-22 02:03:11","0","0.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a1Uy9","5e326f94","2016-04-08 10:43:17","2","1.00000000","0.90833336","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a1Uy9","6c643a59","2016-04-03 09:33:53","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JXhHH","c5be7ad8","2016-01-09 18:41:53","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","p3P6e","26ab5bf2","2017-04-06 15:10:52","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a1Uy9","65788387","2017-03-12 10:10:48","2","0.96428603","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","cFNt2","d8fbca63","2017-09-05 15:59:14","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","cFNt2","3339662d","2016-09-11 19:17:58","2","1.00000000","0.96428603","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a0uT1","63f6d3e2","2017-02-27 10:32:06","2","0.92857099","0.96428603","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","cFNt2","688c7577","2016-06-24 18:42:45","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","c1347894","2017-09-07 08:12:49","2","1.00000000","0.80000001","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","6d588151","2017-08-28 01:05:39","2","1.00000000","0.95999998","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","9e43d8dc","2016-01-19 03:48:47","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a1Uy9","2eec8b91","2017-02-12 19:16:51","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","f9ce3ebc","2016-11-07 14:28:10","2","1.00000000","0.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JXhHH","665b0431","2016-05-03 07:51:36","0","1.00000000","0.96428603","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","tMYrn","dd1d3313","2016-03-24 03:35:15","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JXhHH","5a3bddc1","2017-09-20 05:34:35","2","0.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","tMYrn","c3632e4e","2016-09-10 12:46:51","2","1.00000000","0.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a1Uy9","af75f581","2016-03-10 06:19:31","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a1Uy9","3a2656bd","2016-06-22 15:05:06","2","0.60714298","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","p3P6e","23c7a6e","2016-11-28 09:06:47","2","0.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","tMYrn","2a27a496","2017-01-01 11:05:22","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a1Uy9","3741d3ad","2016-08-24 17:14:10","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a0uT1","f1cfbff","2016-03-26 08:32:01","2","1.00000000","0.93333298","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a0uT1","bb8d72a2","2017-06-02 19:38:24","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","79e5ece9","2017-10-03 03:14:21","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","p3P6e","1b3474a7","2016-07-16 01:00:09","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","228b3360","2017-02-19 21:30:30","2","0.80000001","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a0uT1","3a064574","2016-10-10 09:18:42","2","1.00000000","0.83333331","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","tMYrn","a1735bbf","2017-05-01 16:12:21","2","1.00000000","0.83333331","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","p3P6e","dbfee8b8","2017-01-10 08:46:15","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a1Uy9","eb365161","2017-04-07 06:18:54","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","48aaed83","2016-01-14 10:02:16","2","1.00000000","0.96428573","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JXhHH","c9fd837e","2016-01-31 22:42:09","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a0uT1","5fd07859","2016-04-18 01:51:38","2","1.00000000","0.95833331","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JXhHH","93a529b0","2016-09-15 09:28:01","2","1.00000000","0.92857099","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a1Uy9","6804f554","2017-06-15 11:24:52","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","tMYrn","83e3573a","2017-07-02 22:12:10","2","1.00000000","0.96428603","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JXhHH","39ea98bc","2016-03-28 11:17:12","2","0.88000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","cFNt2","a38ae683","2016-06-28 14:30:23","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","tMYrn","39ace7f0","2016-01-14 09:18:50","2","1.00000000","0.83333302","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","NLn0H","af9bfbca","2017-03-23 19:00:03","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","p3P6e","9d119760","2017-06-20 23:11:42","2","1.00000000","0.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","tMYrn","d1da040f","2016-02-21 15:33:22","1","0.75000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","tMYrn","42480e25","2016-11-30 13:39:59","2","0.00000000","0.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","cFNt2","2c67b8e","2016-05-29 14:45:09","2","0.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JXhHH","ed064559","2017-07-19 11:30:49","2","1.00000000","0.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","p3P6e","2cd2b851","2016-04-28 00:41:28","2","0.95833331","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","cFNt2","23c48fcf","2016-04-08 05:44:28","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JXhHH","f7e07788","2016-09-12 03:42:05","2","0.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","tMYrn","c0ab1d56","2016-02-15 04:07:27","2","0.89285702","0.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","cFNt2","22309304","2016-06-03 08:43:39","2","0.95833331","0.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","67a9e29e","2016-05-31 05:40:32","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","f51219c3","2016-12-21 16:08:17","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","NLn0H","5efd47f4","2017-09-14 02:30:09","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","1f40bfc7","2017-09-30 08:13:30","2","1.00000000","0.95833331","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","cFNt2","9eed7067","2017-09-08 20:12:47","2","1.00000000","0.93333298","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","tMYrn","8a26ec45","2016-08-19 06:24:02","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JXhHH","7e448566","2016-01-15 06:34:41","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","cFNt2","d740f798","2017-08-20 02:30:32","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a0uT1","98bce7cf","2016-06-29 11:20:41","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","tMYrn","329a228b","2016-03-13 20:27:07","0","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a0uT1","f8781d5f","2017-09-05 17:31:32","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","987a6246","2016-11-01 20:28:33","2","0.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a0uT1","fb173673","2017-04-26 11:55:47","0","0.95999998","0.83333302","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","p3P6e","1d76d4a5","2016-04-08 07:50:41","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a0uT1","5c982680","2017-04-24 01:14:06","2","1.00000000","0.80000001","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JXhHH","30c27161","2017-04-29 21:05:22","2","0.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","31e2b123","2016-11-23 17:23:32","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","tMYrn","1228ee7c","2016-02-03 18:51:45","2","0.83333302","0.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","NLn0H","1ed4fed","2017-01-31 18:40:11","2","1.00000000","0.80000001","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","cFNt2","bfb7758","2016-07-14 21:09:35","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a0uT1","9f8f550a","2017-01-15 19:47:44","0","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","p3P6e","54312197","2016-01-08 06:52:36","2","1.00000000","0.92857099","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a0uT1","392ce3bc","2017-01-03 20:12:01","2","0.91666669","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JXhHH","7f7f84b1","2017-01-16 17:08:13","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","p3P6e","72006d09","2017-03-07 01:24:06","2","0.00000000","0.96428603","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JXhHH","627868db","2016-06-08 10:04:39","2","1.00000000","0.50000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","a1dca869","2016-06-11 23:40:05","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a0uT1","58a4590a","2016-04-17 00:02:03","2","1.00000000","0.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a0uT1","361750c7","2016-07-05 17:39:34","2","0.83333302","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","tMYrn","93e6e9ab","2016-08-21 16:49:58","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","91096094","2016-07-18 02:43:55","2","0.89999998","0.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","e49c283c","2016-03-08 15:35:17","2","0.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","p3P6e","149379f8","2016-05-20 18:26:28","2","0.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","c290c51b","2016-01-13 23:22:26","2","1.00000000","0.92857140","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","NLn0H","7ccb69a4","2016-04-27 08:08:49","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","tMYrn","c7e96afa","2016-04-24 04:20:14","2","0.89285702","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","NLn0H","aad1ef69","2016-05-28 08:24:13","2","1.00000000","0.92000002","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","12e3eec7","2017-06-10 20:50:35","2","0.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","NLn0H","880fb647","2016-11-18 19:16:19","2","0.00000000","0.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a0uT1","4de70631","2017-04-09 17:11:15","2","1.00000000","0.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","NLn0H","67fa1a0","2016-01-08 06:52:27","2","0.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","tMYrn","61a961f0","2016-10-04 13:22:09","2","1.00000000","0.96428603","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","tMYrn","94291025","2016-11-03 22:35:06","2","0.93333298","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","dea77e6e","2017-07-20 13:21:48","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JXhHH","a120a5c9","2016-01-09 22:25:23","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a1Uy9","206c63fa","2016-03-17 13:51:35","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JXhHH","9ebb93b4","2017-03-31 10:29:17","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","cFNt2","bf3db3c8","2016-10-10 06:43:34","2","1.00000000","0.88000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","tMYrn","65593785","2016-06-13 09:55:56","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","383243ce","2016-11-08 16:05:56","2","1.00000000","0.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a0uT1","4833ffa6","2016-09-06 19:56:21","2","0.54166669","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","4fdc9338","2016-05-17 16:45:31","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a1Uy9","9dc633ef","2017-09-05 18:40:33","2","0.87500000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","NLn0H","edfcbe60","2016-01-15 11:53:10","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","p3P6e","3663de62","2016-01-20 18:34:42","2","0.92857140","0.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","p3P6e","c2cf852d","2017-04-27 18:11:44","0","1.00000000","0.92857140","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a1Uy9","d6902718","2017-06-10 19:11:33","2","0.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","NLn0H","60c4bb9","2016-03-30 20:20:23","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","cFNt2","d1492f59","2017-05-31 00:20:15","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","tMYrn","62472a05","2016-03-02 01:20:04","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JXhHH","1a167afc","2016-12-04 00:16:31","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JXhHH","b61cf2de","2017-08-24 08:39:23","1","0.80000001","0.92500001","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","cFNt2","e52a7835","2016-06-22 17:47:59","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JXhHH","f11f7129","2016-12-10 11:27:40","2","0.88000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","tMYrn","cc98d9fb","2016-01-06 09:13:56","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","35fc5a35","2016-10-03 23:03:19","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","NLn0H","b1d31a74","2017-07-20 07:23:02","2","1.00000000","0.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","NLn0H","c539a71b","2017-07-24 02:21:13","2","0.00000000","0.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","tMYrn","7f44b9a8","2016-01-05 03:32:05","2","0.83333302","0.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","tMYrn","e0748337","2017-05-13 19:00:11","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JXhHH","81c11240","2017-04-24 05:48:47","2","1.00000000","0.96428603","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","NLn0H","ed064559","2016-08-07 08:15:12","2","0.83333331","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","p3P6e","80e6a1f9","2016-06-07 13:07:41","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JXhHH","78a773e3","2017-04-06 16:56:00","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a0uT1","12ef8df3","2016-06-19 12:13:17","0","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","ca976d80","2016-01-22 03:46:48","0","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","p3P6e","7bd1f62d","2017-07-06 18:15:33","2","1.00000000","0.89166665","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","tMYrn","edd55061","2016-10-23 18:50:19","0","1.00000000","0.89999998","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a0uT1","7cc91b69","2016-01-24 22:16:53","0","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","tMYrn","100a99c3","2016-12-01 04:41:14","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","e45775c6","2016-06-13 20:11:56","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","ff0d3087","2017-08-14 23:59:52","2","0.84166664","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","cFNt2","4d7f6b9a","2016-09-18 13:55:21","0","0.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","a1Uy9","80131c48","2017-03-26 12:12:53","2","1.00000000","0.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","8b624e68","2016-10-11 19:36:05","2","0.92857099","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","11f1b4f9","2017-02-10 01:27:53","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","cFNt2","19d49630","2016-03-12 01:57:17","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","dcd1bd","2017-03-15 08:10:33","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JXhHH","5511502c","2016-05-29 21:56:15","2","1.00000000","0.92500001","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","tMYrn","e30d7322","2016-07-16 20:02:02","2","0.92857140","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","NLn0H","b9220d27","2017-01-02 15:10:26","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","NLn0H","dbfb0de0","2016-10-31 13:23:58","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","p3P6e","2100f23b","2016-04-26 18:50:18","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","cFNt2","892d3e11","2016-02-27 08:42:21","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","cFNt2","c0254488","2016-12-17 11:05:08","2","0.80000001","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","NLn0H","d910ab24","2017-08-14 20:34:09","2","1.00000000","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JXhHH","d52075ae","2017-02-16 16:34:45","2","1.00000000","0.81666666","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","26f403c2","2016-12-13 05:57:46","1","1.00000000","0.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","JoASJ","3741d3ad","2017-02-27 11:01:12","2","0.91666669","1.00000000","0.000000"
"LEemVewWMPAqsm3Vo3Am1z","p3P6e","48d98b3","2016-09-23 12:29:40","0","1.00000000","1.00000000","0.000000"
